Date,RELIANCE.NS,TCS.NS,TSLA
2025-05-19,-0.010711357251580567,-0.01193378037018522,-0.022544186527114873
2025-05-20,-0.011243797996968508,-0.005825844272956737,0.005057180873010214
2025-05-21,0.0032289512519809715,0.007860939555448976,-0.026758222357769146
2025-05-22,-0.0138537886130784,-0.0138409229087193,0.019185982671137136
2025-05-23,0.012345698336225563,0.010813996871142706,-0.004984788190348977
2025-05-26,0.005606926734152973,0.006458753535954376,0.0
2025-05-27,-0.008851447302390625,-0.01091219737936755,0.06939947711644767
2025-05-28,-0.0064692549661740095,-0.0002858800383830351,-0.016506435862546853
2025-05-29,0.003468033906426582,0.00011438471566016517,0.004286911755287504
2025-05-30,0.0021864706617111818,-0.009919645263093746,-0.03339564619395741
2025-06-02,-0.005067230857700444,-0.003926793684896013,-0.01088145559849063
2025-06-03,-0.005800366381819577,-0.012928418931701935,0.004610541775392996
2025-06-04,0.012806793550152351,0.0016887978952926375,-0.03549540073392177
2025-06-05,0.013277143550585846,-0.0028985792711151426,-0.14259893789082123
2025-06-06,0.0007625878399228903,0.0038859587046893296,0.036670186138995975
2025-06-09,0.003671726306536005,0.011140036910046058,0.04553761352840424
2025-06-10,-0.007109420686643664,0.01198165070359436,0.05674382827003055
2025-06-11,0.007229763129792621,0.0025989572360958224,0.0010426457165473302
2025-06-12,-0.0050383296741072225,-0.010858640030833477,-0.022424432461661592
2025-06-13,-0.009503249619472132,0.003348728083294228,0.019429076154419578
2025-06-16,0.006933242924857197,0.014684979703027956,0.011742668079331553
2025-06-17,-0.004590421274910161,0.0054343210675336096,-0.03882963749794621
2025-06-18,-0.000768555586478592,-0.018177757460069333,0.0180179597897272
2025-06-19,0.002237681333301822,-0.007938764629718986,0.0
2025-06-20,0.022953964664555127,0.0034169779928718835,0.0003416111576173275
2025-06-23,-0.006411091226272259,-0.01225356211759765,0.0823193093872907
2025-06-24,-0.0041186603572820335,-0.0009430275751649564,-0.023545920693855638
2025-06-25,0.0113730948011328,0.0160453458572698,-0.037947582404945
2025-06-26,0.019082622846425812,-0.000870870975628435,-0.0054037218123500486
2025-06-27,0.013442103526425164,-0.00020330518217270832,-0.006599526995335614
2025-06-30,-0.00976637419870141,0.006073549600909667,-0.018446995428822777
2025-07-01,0.018525950721715922,-0.00932986831318039,-0.05335897504131726
2025-07-02,-0.006281049417176665,-0.00186605718336752,0.04968242780731846
2025-07-03,-0.0006584619297647087,-0.00657259017885814,-0.0009503811144286889
2025-07-04,0.0062591062466228475,0.005586925711916546,0.0
2025-07-07,0.009297400045306103,-0.0023685335406941066,-0.06789282780315342
2025-07-08,-0.0025300264737670997,-0.0016120989978041234,0.013165935514200422
2025-07-09,-0.012096769051145873,-0.006576333314370575,-0.0064806174796113725
2025-07-10,-0.0011849948205391314,-0.0005319569631280219,0.0472826483827995
2025-07-11,-0.014500390162414223,-0.03429920968638478,0.01174690904506881
2025-07-14,-0.007691341105986238,-0.013257808478647437,0.010813001260769006
2025-07-15,0.001145866813303309,0.00918482993269687,-0.01931207079538977
2025-07-16,0.000134571057024635,-0.0025297762921534517,0.03504091219258654
2025-07-17,-0.006192735592645882,-0.007392339933730563,-0.007025863995037018
2025-07-18,-0.0002709488089376322,-0.006013970529810675,0.03205907804067243
2025-07-21,-0.032113810742112725,-0.00993753160475297,-0.0035188948387289143
2025-07-22,-0.011059717912765832,0.000443283457689958,0.0110201078413521
2025-07-23,0.008352115762336965,0.006171631594799054,0.0013550095657464123
2025-07-24,-0.015232325679389147,-0.00978261722643503,-0.08197020076301287
2025-07-25,-0.007983514051346452,-0.00387550572904638,0.03524405566934252
2025-07-28,-0.002945985510221405,-0.018017690431687994,0.030152499060024596
2025-07-29,0.02125975975975969,-0.007566691163780392,-0.013483166498468035
2025-07-30,-0.004939675437482083,-0.0007853395660833984,-0.006724793213012448
2025-07-31,-0.014112535066659326,-0.00550169766343922,-0.03375758288237862
2025-08-01,0.0025176286015586857,-0.011130160551259594,-0.01829559909125389
2025-08-04,0.012771800208446038,0.023776180780896272,0.021907956170373222
2025-08-05,-0.014027686005308682,-0.0034152873530569616,-0.0017461311772288823
2025-08-06,0.0007905453001302298,-0.01031362961830129,0.03624644466558724
2025-08-07,-0.0024412135056487427,0.004847852218881732,0.007377028928595486
2025-08-08,-0.015546252622128498,-0.0034789169525981656,0.02290006868278205
2025-08-11,0.01345224258102995,0.0014490968474112353,0.02845443669493286
2025-08-12,-0.004184048258546014,-0.0017758673712698902,0.005338753399730889
2025-08-13,0.001593678131886156,0.0002636112638865207,-0.004283509772223915
2025-08-14,-0.0023962869917331098,-0.004578083315692649,-0.011196942235471519
2025-08-15,0.0,0.0,-0.014959143019665277
2025-08-18,0.005750401851047249,-0.003672706444853513,0.013915797850586165
2025-08-19,0.027791869270527236,0.0016604176937768944,-0.017454368181154756
2025-08-20,-0.0049996308062804085,0.027319174147006242,-0.016428300696053943
2025-08-21,0.00835106074177272,0.0012910117464113302,-0.011701168929731831
2025-08-22,-0.010948973274587437,-0.015664366032098975,0.062166209505171155
2025-08-25,0.0024127338432242684,0.028356343190452327,0.019381771561470362
2025-08-26,-0.01960919697764063,0.005285496242395826,0.01462783391499567
2025-08-27,0.0,0.0,-0.0058862207330171445
2025-08-28,0.0007220737832127622,-0.020112683883410254,-0.010354676927882056
2025-08-29,-0.02070861731481788,-0.0029091955483953047,-0.03500206799409333
2025-09-01,-0.002431422691227758,0.00904464140121286,0.0
2025-09-02,0.009306429838784158,-0.0003533451922007602,-0.01350828116207925
2025-09-03,0.004463941153265649,-0.004499446500160986,0.014361219324440011
2025-09-04,-0.009689586911244885,-0.0005811736469528705,0.01328983953448204
2025-09-05,0.011550026195769059,-0.01531152701079097,0.036363092201525005
2025-09-08,0.0025454545454546285,-0.009611990953189209,-0.01265534855703887
2025-09-09,-0.0016685156533369216,0.010069578197724027,0.001645517708609212
2025-09-10,0.0005813463570054633,0.019872846380780684,0.0023633378140295314
2025-09-11,0.0045751988584785686,0.004565878514032562,0.06043873744853956
2025-09-12,0.008457999536533478,0.0029446845417238077,0.07356092584909457
2025-09-15,0.0030824722782258895,-0.006861453955542274,0.03561147147692467
2025-09-16,0.004287858065198158,0.010861474210583477,0.028241113869250656
2025-09-17,0.006048530352708692,0.008614963139633058,0.01005642588937583
2025-09-18,0.0008487417813216602,0.0012292068544934587,-0.021157139806429193
2025-09-19,-0.005371007481227874,-0.002360987439405493,0.022118270566640064
2025-09-22,-0.011936939417859782,-0.030102187066329722,0.019104804353584193
2025-09-23,-0.0005752385818038608,-0.003708740565601998,-0.019253323313789705
2025-09-24,-0.0048928252908457814,-0.00881670764265119,0.03977927016229388
2025-09-25,-0.007664479816296144,-0.025696796412124967,-0.04381307961359793
2025-09-26,0.0037889471578049783,-0.01971311453626645,0.0401756741055197
2025-09-29,-0.003484267452727674,-0.0010349104335581893,0.00638055766924972
2025-09-30,-0.00641029175052632,-0.0026587491464451496,0.0034069849388267404
2025-10-01,0.0034457120028408283,0.008932337532394419,0.033144428390707636
2025-10-02,0.0,0.0,-0.051059922281332826
2025-10-03,-0.003872234198061264,-0.00422076181934028,-0.014151406944344913
2025-10-06,0.008508123352075403,0.02980804747207877,0.054486690457546505
2025-10-07,0.007127308238636276,-0.004919067944453737,-0.044478772558432134
2025-10-08,-0.012565008521473686,0.017991161865331673,0.012930352007360923
2025-10-09,0.00760569272222944,0.011396648928765352,-0.007180455170972544
2025-10-10,0.002830528527754783,-0.010909009416472104,-0.05062684914805626
2025-10-13,-0.00484906376828953,-0.0069675958634559665,0.054197209585187034
2025-10-14,0.0006545632102272769,-0.015595864732458997,-0.015278742269702716
2025-10-15,-0.0011628574442528183,0.006950817837226841,0.013768529951932784
2025-10-16,0.017463435310553166,0.0003030019964651576,-0.01470755828163206
2025-10-17,0.013230350678671732,-0.0028613300469527703,0.02462973191508744
2025-10-20,0.035290794944111026,0.017892104764293704,0.018483519979771268
2025-10-21,-0.0010908764678105864,-0.0028190186560270725,-0.010794954856246153
2025-10-22,0.0,0.0,-0.008201547294971134
2025-10-23,-0.011465961860274265,0.022117291147932816,0.022803402824313368
2025-10-24,0.0022093006889927214,-0.00325396260478783,-0.03398817183887881
2025-10-27,0.022389088279559433,0.007084074943371377,0.043115401997602554
2025-10-28,0.0018866982509178065,-0.008752273442047098,0.017969970655449252
2025-10-29,0.011634895738622308,-9.803658569296214e-05,0.0020845119924046696
2025-10-30,-0.01043740970716267,-0.007293385117335127,-0.04639120107705208
2025-10-31,-0.0014107998561890822,0.0074786581148711395,0.03740057084027071
2025-11-03,-0.0011437521624487745,-0.01347284312740471,0.02586735066967427
2025-11-04,-0.007813010013761779,-0.008817264726409202,-0.05147636612701911
2025-11-05,0.0,0.0,0.040089130615176494
2025-11-06,0.015613332686976289,0.006922582100761243,-0.03497306340156037
2025-11-07,-0.012098105662256109,-0.00634355297914424,-0.03675632866235745
2025-11-10,0.007645499883710993,0.011163779777342508,0.03657576451501576
2025-11-11,0.002752954711284339,0.007206173353419887,-0.01260026442672324
2025-11-12,0.012119978096986506,0.027830631258881633,-0.02051769508633805
2025-11-13,-0.0003969405133559256,-0.008333875712169925,-0.06644220962287406
2025-11-14,0.0052948572842219654,9.660773968067637e-05,0.005870832424868633
2025-11-17,-0.00039500663394154145,-0.0012234464423054314,0.011302107716671506
2025-11-18,0.0007244783972617519,-0.004867488056444769,-0.018756757252943457
2025-11-19,-0.0003290772620546667,0.01963000557693939,0.006828636098130891
2025-11-20,0.019882777461620593,-0.0009212034984726891,-0.02168365419886953
2025-11-21,-0.0016138403197988316,0.0018442638824489599,-0.010474950113494086
2025-11-24,-0.006918370193185419,-0.002983561416866176,0.0682451678419993
2025-11-25,0.002474071682668333,-0.007003684129517129,0.0038776272725380423
2025-11-26,0.019614258751649682,0.014009973755456206,0.017119677587676296
2025-11-27,-0.004140391043325198,-0.0083151189675581,0.0
2025-11-28,0.0026224737891213934,0.00028688878621485614,0.008415835173881447
2025-12-01,-0.0008931575209329967,-0.0013067918474062301,-6.973703038437584e-05
2025-12-02,-0.012642824255459595,0.0007340588719499941,-0.0020923987153301793
2025-12-03,-0.004850287630582373,0.014127620821389186,0.04076973347810542
2025-12-04,-0.0020795900316122884,0.015471687729945227,0.017437455153354264
2025-12-05,0.0032560563164194534,0.002787082121467943,0.0010340378456106247
2025-12-08,0.0015578504816928795,-0.0005249924905117442,-0.033890139401614006
2025-12-09,-0.008813982881359372,-0.008713047466769264,0.01271674558948499
2025-12-10,0.004903883797748421,-0.005953324547110506,0.014106967203253218
2025-12-11,0.005270333435660968,0.0008465491838371975,-0.010100780674035192
2025-12-12,0.007443365695792847,0.008960177387432378,0.027008830833098685
2025-12-15,-0.000192771492531274,0.003011968216487526,0.035624033484225714
2025-12-16,-0.00893195140719727,-0.007770339685424843,0.030653694218629735
2025-12-17,0.001361586928259051,0.0039624011639174395,-0.04617456293730249
2025-12-18,0.0,0.019578614928156046,0.034477560704677446
2025-12-19,0.013403231575140895,0.00036573091478642183,-0.00448927929345333
2025-12-22,0.006581080434985509,0.013071292969695225,0.01564837611861325
2025-12-23,-0.0029834157479688983,-0.0044813569986503765,-0.00648622625268469
2025-12-24,-0.00795823542916263,0.0027190469592461852,-0.00032952397832164415
2025-12-26,0.0006417661605289116,-0.011750536496638153,-0.021034181259704576
2025-12-29,-0.00872240636982824,-0.008689042955559945,-0.03272372674735757
2025-12-30,-0.003752540663449322,-0.0014454498451380582,-0.011335005235871831
2025-12-31,0.019872694256131362,-0.012504660661718292,-0.010364613980130777
2026-01-01,0.003311227133873107,0.006612203436453967,0.0
2026-01-02,0.01059918348626332,0.007219446114524963,-0.02590499391813139
2026-01-05,-0.008917963202122792,-0.010643841898445805,0.031045280151877908
2026-01-06,-0.04467397572439846,0.012344152256602126,-0.041424095947095174
2026-01-07,-0.002255256347255541,0.012224324718865809,-0.0035799792672750463
2026-01-08,-0.02233743962015211,-0.0278250498613416,0.010175897854927118
2026-01-09,0.003196024289552124,0.0012173295591202393,0.02113359850994656
2026-01-12,0.005354776711371523,0.009913396491379345,0.00887616368794375
2026-01-13,-0.020496159212876952,0.008766477861553046,-0.003920124914344347
2026-01-14,0.004129955808330088,-0.02310284644818661,-0.017889087168218576
2026-01-15,0.0,0.0,-0.0014344373071545347
2026-01-16,-0.0006169621496692201,0.022707686548198103,-0.0024397640202233895
2026-01-19,-0.030386204874322198,-0.013440563249416115,0.0
2026-01-20,-0.01386529140099435,-0.019376674338055233,-0.041714285714285704
2026-01-21,0.0076039997029679895,0.006543547854371168,0.02907573629435012
2026-01-22,-0.0014950702138959437,0.008902774552644654,0.041535283721378935
2026-01-23,-0.011693422042112323,0.00384081324001051,-0.0006675890216037983
2026-01-26,0.0,0.0,-0.030864440001147186
2026-01-27,-0.0040400950036596495,-0.0014229249011857847,-0.009880556502607107
2026-01-28,0.011734843297265485,0.013331253216038563,0.0012995998294869082
2026-01-29,-0.004081013368041231,-0.01740576657376902,-0.03453389466363932
2026-01-30,0.0031632094996854043,-0.00651952698024183,0.033248526466028494
2026-02-02,-0.003583201886569798,0.014629212439941641,-0.019980962408733927
2026-02-03,0.0335874211391467,0.01757317940930858,0.0003555958781265023
2026-02-04,0.013708213469390218,-0.07013299468186285,-0.03779974882085746
2026-02-05,-0.00919825917416861,-0.002534126040737772,-0.02167438757390938
2026-02-06,0.00512680080982153,-0.01668056237464488,0.03499406912088299
2026-02-09,0.007444117999951816,0.0022436270385235435,0.015105500216312517
2026-02-10,-0.00212094665963225,0.012346566409074944,0.018906316477488305
2026-02-11,0.006993452980373682,-0.02506200039558537,0.00719643851293883
2026-02-12,-0.013481260581519106,-0.054883479446016126,-0.02615168463063977
2026-02-13,-0.02022227091891593,-0.021053832380035886,0.0008871295242764976
2026-02-16,0.012327416385575107,0.0053488398876564425,0.0
2026-02-17,-0.009811408966302837,0.003990173759637505,-0.016313715788533356
2026-02-18,0.012860188916461679,-0.008279973801645357,0.0016803507615161806
2026-02-19,-0.02206344810296834,-0.006308212036081562,0.0009481282794785439
2026-02-20,0.007023784614446527,0.0030994619406277124,0.00026721690370390405
2026-02-23,0.006058880821484758,-0.0036854673977010366,-0.02911471161845125
2026-02-24,0.0005602582830006586,-0.038336545149777024,0.023885197787236967
2026-02-25,-0.0212066403923884,0.02160317780281029,0.019590573349979934
2026-02-26,0.0059349651970861395,0.006998023048738977,-0.021130827631028026
2026-02-27,-0.009169763979471224,-0.0038901873392286346,-0.014856275407819197
2026-03-02,-0.02575509275075405,-0.009061918263707835,0.0020123662491409178
2026-03-03,0.0,0.0,-0.027000928420799375
2026-03-04,-0.009572901325478611,-0.009833537850344354,0.03442654745501761
2026-03-05,0.03301117056807623,-0.0034778575740717077,-0.0009607691927178141
2026-03-06,0.011083938493924306,-0.008220858837624467,-0.021748186591348584
2026-03-09,0.013667390734995788,-0.011808020863064206,0.004915135319874642
2026-03-10,-0.010674123013957204,-0.005657911387208392,0.0014046291985592152
2026-03-11,-0.013202794585166266,-0.019179576395485398,0.02149087591352461
2026-03-12,0.0014386419725551658,-0.00912815971902381,-0.03141091003024221
2026-03-13,-0.008260307716804527,-0.013060884220122415,-0.009645319015724074
2026-03-16,0.010429510337738757,-0.0005393274541070081,0.011145156481373375
2026-03-17,0.00179198626890531,-0.007263822162825395,0.00937908655570907
2026-03-18,0.007512879352761903,0.020529371852097134,-0.016254640751756533
2026-03-19,-0.01654706850493126,-0.03474272661901945,-0.03177353995904619
2026-03-20,0.021374909403697906,0.01468594976920623,-0.03244805872728129
2026-03-23,-0.00466627225114169,-0.0028444944994320265,0.035031022251806876
2026-03-24,0.002841312587912981,0.006292474071964982,0.005724019012326664
2026-03-25,0.0009207584026444948,-0.008921188114378031,0.007623458833617036
2026-03-26,0.0,0.0,-0.03585963575004292
2026-03-27,-0.045998160868305105,0.005215843776282814,-0.027626237359861583
2026-03-30,-0.003115459719557956,-0.012930013328741552,-0.018102390725044493
2026-03-31,0.0,0.0,0.04635780589195071
2026-04-01,0.018825750649750228,0.02089959339908476,0.025581734406523227
2026-04-02,-0.013657575108639186,0.017648036235246467,-0.05421500524128142
2026-04-06,-0.033913401575805247,0.009466663252994723,-0.021547988276388597
2026-04-07,-7.662726272639198e-05,0.026638162046064062,-0.017487708462248674
2026-04-08,0.03311365479888573,0.007638358126932587,-0.009808146419583275
2026-04-09,-0.013206742976157093,0.01164428313406285,0.006904574267115882
2026-04-10,0.015187933211936011,-0.024990324902230632,0.009634908676839249
2026-04-13,-0.02599613157701075,-0.020480905665662075,0.009944121218842028
2026-04-14,0.0,0.0,0.03342602102735692
2026-04-15,0.022051555424202007,0.033284721118271854,0.07619439612820611
2026-04-16,-0.0005951393291736551,0.008610904865516744,-0.007781651270713175
2026-04-17,0.016154210067069963,0.001785128577197037,0.04168164492024351
